t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw
140854,1443,-1195,3496,-145,25,-49
140856,1443,-1202,3492,-147,25,-50
140858,1442,-1200,3482,-146,25,-52
140860,1445,-1203,3477,-145,24,-52
140862,1437,-1202,3484,-144,24,-53
140864,1446,-1199,3482,-143,25,-53
140866,1453,-1197,3478,-145,26,-53
140868,1453,-1207,3491,-147,25,-52
140870,1451,-1202,3496,-145,24,-53
140872,1454,-1206,3484,-143,21,-55
140874,1452,-1207,3489,-145,18,-51
140876,1451,-1203,3492,-146,20,-50
140878,1443,-1202,3476,-145,19,-51
140880,1440,-1191,3474,-148,18,-52
140882,1450,-1186,3471,-148,20,-52
140884,1455,-1196,3473,-146,21,-51
140886,1447,-1197,3477,-145,22,-50
140888,1442,-1189,3486,-145,21,-51
140890,1439,-1186,3496,-146,20,-53
140892,1438,-1194,3493,-145,18,-53
140894,1445,-1198,3482,-145,17,-52
140896,1445,-1195,3478,-146,18,-53
140898,1446,-1187,3473,-147,19,-53
140900,1454,-1195,3474,-147,20,-52
140902,1452,-1206,3472,-147,20,-52
140904,1448,-1201,3474,-148,18,-53
140906,1449,-1196,3466,-148,15,-55
140908,1455,-1193,3466,-149,13,-55
140910,1448,-1200,3470,-147,15,-53
140912,1442,-1195,3467,-147,16,-54
140914,1443,-1192,3479,-148,17,-54
140916,1448,-1177,3482,-147,18,-54
140918,1448,-1189,3492,-148,20,-55
140920,1454,-1196,3492,-147,21,-55
140922,1458,-1185,3498,-147,22,-57
140924,1455,-1180,3496,-146,21,-57
140926,1449,-1193,3499,-145,20,-55
140928,1448,-1200,3488,-144,21,-56
140930,1449,-1197,3482,-143,21,-58
140932,1458,-1196,3471,-144,20,-56
140934,1450,-1202,3468,-145,21,-54
140936,1441,-1200,3462,-146,19,-54
140938,1446,-1194,3473,-147,18,-54
140940,1458,-1194,3472,-147,16,-55
140942,1458,-1192,3468,-146,17,-55
140944,1449,-1192,3469,-146,19,-54
140946,1445,-1189,3464,-146,20,-53
140948,1438,-1196,3473,-144,22,-52
140950,1429,-1197,3489,-146,22,-51
140952,1433,-1204,3488,-148,21,-49
140954,1439,-1199,3488,-147,22,-50
140956,1439,-1190,3494,-146,21,-53
140958,1445,-1187,3486,-145,20,-53
140960,1448,-1193,3487,-145,20,-52
140962,1447,-1193,3481,-145,19,-53
140964,1453,-1187,3481,-146,20,-54
140966,1447,-1182,3482,-148,20,-53
140968,1445,-1196,3479,-149,20,-50
140970,1443,-1198,3484,-148,19,-52
140972,1452,-1199,3488,-147,18,-53
140974,1453,-1195,3489,-147,16,-51
140976,1450,-1189,3489,-146,17,-50
140978,1443,-1188,3488,-146,17,-51
140980,1440,-1181,3488,-147,18,-52
140982,1446,-1186,3492,-147,19,-53
140984,1449,-1196,3500,-150,20,-51
140986,1456,-1199,3503,-148,19,-51
140988,1460,-1195,3501,-147,18,-53
140990,1456,-1186,3500,-148,17,-55
140992,1451,-1194,3490,-149,13,-55
140994,1454,-1198,3475,-149,15,-55
140996,1457,-1195,3462,-148,15,-55
140998,1453,-1189,3466,-147,14,-55
141000,1458,-1194,3480,-147,17,-54
141002,1450,-1198,3480,-147,20,-56
141004,1444,-1193,3479,-146,20,-57
141006,1449,-1181,3481,-145,19,-58
141008,1447,-1182,3479,-143,17,-57
141010,1442,-1193,3478,-143,17,-57
141012,1440,-1193,3471,-143,19,-57
141014,1443,-1196,3474,-145,21,-56
141016,1449,-1197,3472,-147,20,-53
141018,1451,-1203,3472,-146,20,-51
141020,1448,-1202,3477,-144,21,-53
141022,1447,-1191,3485,-144,20,-55
141024,1446,-1191,3482,-144,21,-55
141026,1455,-1200,3486,-147,21,-54
141028,1459,-1197,3482,-148,22,-53
141030,1448,-1194,3483,-148,25,-53
141032,1450,-1189,3480,-147,24,-52
141034,1445,-1194,3475,-146,24,-51
141036,1444,-1198,3468,-145,25,-52
141038,1441,-1198,3494,-144,25,-53
141040,1449,-1195,3497,-144,22,-53
141042,1452,-1195,3487,-142,20,-51
141044,1457,-1199,3489,-145,18,-52
141046,1458,-1199,3493,-147,16,-53
141048,1463,-1195,3493,-148,16,-53
141050,1458,-1195,3492,-151,18,-52
141052,1446,-1202,3484,-149,18,-50
141054,1448,-1197,3496,-148,22,-52
141056,1451,-1185,3504,-149,24,-52
141058,1446,-1179,3494,-148,22,-52
141060,1438,-1193,3486,-147,22,-51
141062,1432,-1202,3478,-146,21,-51
141064,1444,-1196,3476,-146,24,-53
141066,1450,-1193,3480,-147,26,-51
141068,1440,-1196,3499,-149,25,-50
141070,1436,-1198,3507,-147,23,-50
141072,1440,-1195,3494,-147,21,-52
141074,1448,-1198,3496,-148,17,-54
141076,1454,-1206,3485,-149,15,-54
141078,1455,-1202,3480,-148,16,-54
141080,1444,-1197,3477,-146,18,-55
141082,1439,-1186,3476,-144,19,-54
141084,1443,-1187,3480,-144,19,-52
141086,1439,-1192,3486,-144,20,-52
141088,1439,-1189,3478,-143,20,-54
141090,1438,-1189,3472,-145,21,-56
141092,1449,-1190,3477,-145,21,-55
141094,1450,-1200,3483,-144,21,-55
141096,1449,-1196,3490,-146,20,-56
141098,1445,-1194,3500,-148,21,-53
141100,1440,-1188,3490,-147,21,-52
141102,1440,-1200,3483,-146,22,-51
141104,1441,-1198,3487,-145,22,-53
141106,1445,-1187,3485,-148,19,-55
141108,1455,-1188,3470,-148,18,-55
141110,1453,-1198,3471,-147,14,-54
141112,1456,-1200,3477,-146,15,-54
141114,1459,-1194,3471,-147,19,-55
141116,1455,-1194,3473,-147,22,-54
141118,1459,-1195,3476,-146,23,-53
141120,1452,-1192,3491,-146,24,-52
141122,1447,-1194,3499,-146,25,-53
141124,1449,-1189,3495,-148,23,-55
141126,1447,-1190,3472,-145,23,-53
141128,1443,-1193,3479,-144,22,-52
141130,1443,-1188,3481,-144,22,-52
141132,1449,-1189,3472,-145,22,-52
141187,1446,-1198,3487,-146,23,-52
141187,1448,-1194,3490,-143,23,-55
141188,1448,-1194,3490,-143,23,-55
141188,1448,-1194,3490,-143,23,-55
141188,1448,-1194,3490,-143,23,-55
141189,1448,-1194,3490,-143,23,-55
141189,1445,-1178,3495,-144,21,-56
141190,1445,-1178,3495,-144,21,-56
141190,1445,-1178,3495,-144,21,-56
141191,1445,-1178,3495,-144,21,-56
141191,1452,-1181,3496,-144,20,-55
141192,1452,-1181,3496,-144,20,-55
141192,1452,-1181,3496,-144,20,-55
141193,1452,-1181,3496,-144,20,-55
141193,1454,-1190,3498,-145,20,-56
141194,1454,-1190,3498,-145,20,-56
141194,1454,-1190,3498,-145,20,-56
141195,1454,-1190,3498,-145,20,-56
141195,1460,-1192,3487,-146,19,-54
141196,1460,-1192,3487,-146,19,-54
141196,1460,-1192,3487,-146,19,-54
141197,1460,-1192,3487,-146,19,-54
141197,1451,-1192,3480,-146,18,-54
141198,1451,-1192,3480,-146,18,-54
141198,1451,-1192,3480,-146,18,-54
141199,1451,-1192,3480,-146,18,-54
141199,1451,-1190,3479,-146,20,-51
141200,1451,-1190,3479,-146,20,-51
141200,1451,-1190,3479,-146,20,-51
141200,1451,-1190,3479,-146,20,-51
141201,1451,-1190,3479,-146,20,-51
141201,1447,-1192,3487,-146,22,-50
141202,1447,-1192,3487,-146,22,-50
141202,1447,-1192,3487,-146,22,-50
141203,1447,-1192,3487,-146,22,-50
141204,1447,-1184,3486,-147,22,-52
141206,1457,-1175,3483,-148,19,-54
141208,1460,-1175,3483,-148,15,-54
141210,1464,-1186,3482,-149,11,-52
141212,1458,-1191,3487,-149,11,-53
141214,1455,-1186,3486,-147,14,-54
141216,1445,-1185,3484,-145,15,-53
141218,1443,-1191,3484,-145,18,-53
141220,1448,-1199,3489,-145,21,-53
141222,1447,-1190,3487,-146,21,-57
141224,1452,-1179,3480,-144,21,-57
141226,1455,-1184,3484,-144,22,-54
141228,1451,-1192,3491,-144,20,-54
141230,1447,-1189,3500,-145,19,-54
141232,1445,-1186,3488,-147,19,-53
141234,1446,-1194,3486,-146,19,-52
141236,1442,-1205,3491,-146,18,-51
141238,1450,-1208,3495,-145,18,-53
141240,1451,-1199,3494,-147,16,-55
141242,1443,-1195,3491,-148,15,-52
141244,1451,-1203,3473,-145,14,-52
141246,1450,-1203,3473,-146,17,-54
141248,1455,-1196,3471,-146,19,-55
141250,1451,-1190,3466,-145,22,-54
141252,1458,-1192,3478,-145,23,-52
141254,1451,-1197,3485,-144,27,-53
141256,1448,-1183,3497,-143,25,-55
141258,1450,-1189,3501,-142,21,-56
141260,1458,-1197,3500,-143,23,-55
141262,1457,-1196,3492,-146,23,-55
141264,1452,-1190,3482,-147,20,-56
141266,1447,-1189,3489,-150,19,-52
141268,1448,-1196,3492,-150,17,-50
141270,1457,-1200,3495,-149,17,-50
141272,1461,-1196,3498,-148,16,-52
141274,1449,-1184,3496,-148,16,-54
141276,1450,-1188,3489,-145,15,-53
141278,1450,-1190,3488,-147,17,-52
141280,1443,-1182,3476,-146,20,-52
141282,1440,-1184,3483,-146,23,-53
141284,1446,-1189,3483,-145,24,-54
141286,1441,-1200,3497,-144,26,-52
141288,1429,-1192,3502,-144,25,-53
141290,1432,-1187,3504,-147,22,-55
141292,1435,-1181,3500,-148,19,-55
141294,1435,-1189,3499,-147,18,-54
141296,1443,-1195,3487,-148,17,-54
141298,1450,-1195,3489,-148,15,-54
141300,1450,-1193,3486,-147,15,-54
141302,1441,-1203,3494,-149,15,-53
141304,1443,-1208,3498,-146,15,-52
141306,1445,-1199,3509,-147,19,-55
141308,1451,-1187,3505,-146,21,-54
141310,1450,-1196,3494,-144,21,-54
141312,1452,-1201,3494,-141,22,-54
141314,1446,-1192,3484,-142,22,-54
141316,1443,-1194,3490,-145,23,-53
141318,1436,-1201,3501,-144,24,-52
141320,1443,-1197,3507,-145,25,-52
141322,1446,-1187,3489,-146,24,-53
141324,1448,-1182,3491,-146,19,-53
141326,1449,-1191,3491,-147,15,-53
141328,1447,-1198,3489,-148,15,-53
141330,1443,-1196,3482,-147,16,-54
141332,1442,-1192,3476,-146,15,-53
141334,1442,-1194,3479,-147,15,-53
141336,1441,-1201,3480,-147,18,-52
141338,1443,-1200,3471,-145,20,-54
141340,1441,-1187,3474,-144,19,-55
141342,1437,-1188,3484,-146,17,-53
141344,1445,-1200,3489,-145,19,-51
141346,1450,-1198,3489,-146,21,-53
141348,1451,-1193,3490,-146,23,-53
141350,1449,-1191,3492,-146,24,-52
141352,1448,-1199,3506,-146,25,-51
141354,1437,-1196,3506,-146,24,-52
141356,1444,-1189,3503,-146,21,-53
141358,1449,-1177,3502,-148,18,-53
141360,1457,-1188,3514,-148,15,-54
141362,1460,-1202,3497,-148,15,-56
141364,1458,-1196,3486,-147,16,-55
141366,1458,-1192,3491,-146,16,-53
141368,1448,-1186,3481,-147,18,-50
141370,1445,-1196,3488,-146,18,-50
141372,1443,-1192,3484,-144,20,-53
141374,1446,-1189,3487,-144,19,-55
141376,1450,-1189,3483,-143,16,-56
141378,1455,-1195,3475,-144,15,-54
141380,1442,-1195,3473,-145,15,-54
141382,1448,-1189,3483,-147,17,-54
141384,1449,-1187,3490,-145,20,-53
141386,1445,-1194,3497,-146,21,-52
141388,1444,-1203,3489,-146,22,-52
141390,1449,-1196,3498,-146,20,-53
141392,1462,-1184,3495,-145,19,-54
141394,1462,-1194,3501,-145,18,-52
141396,1456,-1199,3497,-147,18,-52
141398,1451,-1194,3496,-146,19,-54
141400,1444,-1187,3478,-146,18,-54
141402,1448,-1189,3485,-146,18,-51
141404,1444,-1194,3493,-147,19,-53
141406,1444,-1189,3490,-146,20,-55
141408,1447,-1175,3496,-147,18,-55
141410,1438,-1182,3502,-148,16,-54
141412,1448,-1191,3488,-146,17,-55
141414,1444,-1182,3486,-145,19,-57
141416,1446,-1185,3494,-145,20,-56
141418,1446,-1201,3505,-147,21,-55
141420,1451,-1204,3501,-145,26,-55
141422,1451,-1187,3498,-145,26,-56
141424,1459,-1179,3493,-145,21,-56
141426,1461,-1180,3490,-144,19,-55
141428,1458,-1193,3494,-146,19,-54
141430,1457,-1206,3486,-147,18,-55
141432,1462,-1196,3478,-148,18,-55
141434,1459,-1193,3469,-147,19,-52
141436,1451,-1204,3483,-148,20,-51
141438,1442,-1206,3480,-149,20,-53
141440,1449,-1199,3490,-148,20,-55
141442,1449,-1186,3486,-149,18,-56
141444,1441,-1193,3487,-146,17,-55
141446,1443,-1188,3479,-147,19,-55
141448,1446,-1185,3482,-147,22,-54
141450,1447,-1189,3479,-146,21,-53
141452,1453,-1197,3482,-146,22,-53
141454,1441,-1204,3483,-146,24,-53
141456,1427,-1207,3495,-147,23,-53
141458,1442,-1200,3491,-148,19,-51
141460,1441,-1198,3489,-147,17,-53
141462,1442,-1203,3485,-147,15,-55
141464,1447,-1201,3481,-147,15,-55
141466,1443,-1193,3473,-148,15,-53
141468,1447,-1191,3467,-148,16,-51
141470,1438,-1198,3469,-147,19,-51
141472,1444,-1200,3474,-147,19,-53
141474,1451,-1184,3489,-149,19,-57
141476,1447,-1182,3487,-146,20,-56
141478,1447,-1191,3475,-143,23,-55
141480,1445,-1187,3480,-144,24,-55
141482,1448,-1188,3493,-144,23,-55
141484,1460,-1189,3491,-144,23,-54
141486,1462,-1191,3482,-142,25,-52
141488,1459,-1197,3489,-142,26,-51
141490,1459,-1196,3494,-144,22,-52
141492,1462,-1191,3493,-144,18,-52
141494,1458,-1193,3498,-146,17,-51
141496,1455,-1191,3488,-145,16,-53
141498,1448,-1180,3482,-148,16,-55
141500,1452,-1178,3482,-147,16,-54
141502,1456,-1179,3478,-144,16,-52
141504,1461,-1184,3478,-144,18,-52
141506,1458,-1184,3493,-144,20,-54
141508,1458,-1178,3492,-143,21,-55
141510,1461,-1185,3483,-142,23,-54
141512,1461,-1195,3480,-143,24,-53
141514,1454,-1191,3483,-145,25,-55
141516,1448,-1183,3485,-146,23,-56
141518,1448,-1190,3482,-146,22,-51
141520,1458,-1195,3486,-146,22,-48
141522,1456,-1192,3488,-146,20,-51
141524,1459,-1188,3485,-148,16,-52
141526,1458,-1189,3488,-147,13,-51
141528,1457,-1197,3465,-147,14,-52
141530,1446,-1197,3480,-148,15,-53
141532,1444,-1195,3491,-149,16,-53
141534,1443,-1194,3494,-148,19,-53
141536,1443,-1200,3485,-147,22,-53
141538,1446,-1202,3494,-147,24,-53
141540,1441,-1198,3504,-145,24,-54
141542,1449,-1190,3484,-147,21,-55
141544,1453,-1190,3467,-147,19,-54
141546,1451,-1194,3459,-147,19,-54
141548,1451,-1192,3469,-149,19,-53
141550,1451,-1191,3477,-149,19,-54
141552,1448,-1194,3479,-149,21,-52
141554,1447,-1193,3479,-149,21,-53
141556,1450,-1193,3483,-147,20,-55
141558,1453,-1184,3476,-148,18,-57
141560,1451,-1184,3472,-147,18,-55
141562,1451,-1187,3474,-146,17,-55
141564,1439,-1183,3480,-146,17,-56
141566,1441,-1184,3474,-148,18,-55
141568,1445,-1189,3479,-148,20,-53
141570,1442,-1191,3489,-147,22,-51
141572,1444,-1190,3492,-146,21,-53
141574,1442,-1181,3485,-145,20,-53
141576,1446,-1182,3488,-145,20,-53
141578,1456,-1191,3498,-144,20,-54
141580,1451,-1194,3492,-143,22,-56
141582,1452,-1192,3491,-141,21,-56
141584,1453,-1188,3484,-142,22,-55
141586,1447,-1199,3479,-144,23,-54
141588,1446,-1201,3484,-144,24,-55
141590,1450,-1198,3492,-142,23,-55
141592,1445,-1190,3501,-143,22,-55
141594,1440,-1185,3494,-145,21,-52
141596,1447,-1194,3492,-146,21,-49
141598,1449,-1196,3481,-146,22,-49
141600,1450,-1195,3484,-146,23,-50
141602,1448,-1199,3482,-146,23,-50
141604,1444,-1213,3491,-146,22,-51
141606,1443,-1206,3492,-148,22,-53
141608,1444,-1192,3492,-148,20,-53
141610,1449,-1196,3491,-148,17,-54
141612,1454,-1211,3484,-146,16,-54
141614,1455,-1195,3487,-144,17,-55
141616,1450,-1181,3483,-146,17,-55
141618,1446,-1195,3493,-150,23,-54
141620,1446,-1195,3495,-149,22,-54
141622,1444,-1197,3504,-148,19,-54
141624,1448,-1200,3498,-148,15,-54
141626,1447,-1199,3492,-150,14,-53
141628,1446,-1203,3488,-149,14,-53
141630,1437,-1197,3483,-149,13,-52
141632,1441,-1195,3465,-147,13,-51
141634,1447,-1199,3475,-147,16,-52
141636,1448,-1193,3478,-146,19,-52
141638,1448,-1200,3490,-146,18,-52
141640,1449,-1187,3500,-145,16,-53
141642,1445,-1189,3495,-145,17,-52
141644,1439,-1195,3485,-143,19,-52
141646,1444,-1185,3485,-145,22,-53
141648,1457,-1179,3488,-147,25,-53
141650,1466,-1183,3487,-147,25,-50
141652,1456,-1190,3487,-147,23,-50
141654,1448,-1188,3495,-147,21,-54
141656,1450,-1187,3496,-147,18,-55
141658,1443,-1191,3489,-146,16,-55
141660,1445,-1194,3482,-146,14,-55
141662,1439,-1199,3491,-148,15,-54
141664,1439,-1195,3474,-149,17,-53
141666,1441,-1194,3466,-148,18,-52
141668,1446,-1206,3470,-147,20,-53
141670,1439,-1211,3483,-145,22,-53
141672,1446,-1208,3483,-143,22,-53
141674,1451,-1196,3495,-143,22,-54
141676,1450,-1199,3492,-142,21,-53
141678,1443,-1193,3493,-142,22,-55
141680,1448,-1180,3503,-143,24,-56
141682,1449,-1184,3507,-145,24,-56
141684,1450,-1201,3501,-146,21,-53
141686,1448,-1202,3499,-145,18,-51
141688,1454,-1194,3497,-148,16,-52
141690,1456,-1196,3494,-147,14,-52
141692,1452,-1198,3497,-147,12,-51
141694,1448,-1197,3493,-149,13,-52
141696,1449,-1197,3478,-148,15,-53
141698,1458,-1195,3488,-147,19,-52
141700,1462,-1201,3492,-146,22,-51
141702,1457,-1207,3486,-146,24,-51
141704,1445,-1200,3477,-146,23,-52
141706,1447,-1190,3487,-145,21,-54
141708,1446,-1188,3479,-143,19,-54
141710,1449,-1191,3477,-144,18,-52
141712,1447,-1186,3476,-144,18,-52
141714,1448,-1183,3480,-147,18,-53
141716,1452,-1193,3479,-149,17,-53
141718,1450,-1195,3484,-149,17,-52
141720,1446,-1196,3486,-148,15,-54
141722,1449,-1191,3480,-148,16,-56
141724,1449,-1188,3475,-148,15,-53
141726,1446,-1200,3483,-148,18,-53
141728,1438,-1203,3470,-145,20,-53
141730,1449,-1186,3477,-145,21,-55
141732,1449,-1192,3475,-145,21,-54
141788,1438,-1202,3487,-148,21,-52
141789,1439,-1193,3484,-146,21,-53
141789,1439,-1193,3484,-146,21,-53
141790,1439,-1193,3484,-146,21,-53
141790,1439,-1193,3484,-146,21,-53
141791,1448,-1200,3490,-145,21,-54
141791,1448,-1200,3490,-145,21,-54
141791,1448,-1200,3490,-145,21,-54
141792,1448,-1200,3490,-145,21,-54
141792,1448,-1207,3478,-145,20,-53
141793,1448,-1207,3478,-145,20,-53
141793,1448,-1207,3478,-145,20,-53
141794,1448,-1207,3478,-145,20,-53
141794,1444,-1205,3468,-145,19,-53
141795,1444,-1205,3468,-145,19,-53
141795,1444,-1205,3468,-145,19,-53
141796,1444,-1205,3468,-145,19,-53
141796,1442,-1198,3480,-148,18,-54
141797,1442,-1198,3480,-148,18,-54
141797,1442,-1198,3480,-148,18,-54
141798,1442,-1198,3480,-148,18,-54
141798,1444,-1195,3493,-149,19,-54
141799,1444,-1195,3493,-149,19,-54
141799,1444,-1195,3493,-149,19,-54
141800,1444,-1195,3493,-149,19,-54
141800,1444,-1195,3493,-149,19,-54
141801,1443,-1189,3492,-147,19,-52
141801,1443,-1189,3492,-147,19,-52
141802,1443,-1189,3492,-147,19,-52
141802,1443,-1189,3492,-147,19,-52
141803,1452,-1199,3501,-148,20,-50
141803,1452,-1199,3501,-148,20,-50
141803,1452,-1199,3501,-148,20,-50
141804,1452,-1199,3501,-148,20,-50
141804,1451,-1199,3491,-146,19,-52
141805,1451,-1199,3491,-146,19,-52
141806,1445,-1198,3484,-146,19,-56
141808,1444,-1189,3488,-145,18,-55
141810,1445,-1188,3480,-145,18,-52
141812,1450,-1190,3471,-144,21,-53
141814,1452,-1187,3473,-144,22,-55
141816,1450,-1190,3479,-143,22,-52
141818,1453,-1200,3494,-143,23,-49
141820,1448,-1196,3496,-145,23,-51
141822,1451,-1195,3507,-146,20,-51
141824,1456,-1184,3508,-148,19,-53
141826,1453,-1187,3489,-148,19,-52
141828,1445,-1194,3477,-148,17,-51
141830,1440,-1188,3491,-150,18,-53
141832,1445,-1187,3490,-148,18,-52
141834,1441,-1205,3492,-149,21,-51
141836,1440,-1210,3494,-146,25,-51
141838,1445,-1207,3491,-147,26,-53
141840,1449,-1197,3501,-147,24,-54
141842,1457,-1193,3501,-147,20,-55
141844,1456,-1193,3489,-146,18,-53
141846,1458,-1191,3486,-146,22,-53
141848,1450,-1184,3480,-145,23,-54
141850,1437,-1189,3485,-144,20,-52
141852,1441,-1194,3495,-145,18,-51
141854,1442,-1201,3498,-148,19,-53
141856,1448,-1193,3493,-149,15,-54
141858,1443,-1192,3483,-149,13,-53
141860,1446,-1193,3488,-147,14,-51
141862,1443,-1193,3478,-146,15,-53
141864,1448,-1185,3475,-147,17,-54
141866,1447,-1184,3474,-147,18,-53
141868,1447,-1203,3479,-145,21,-53
141870,1448,-1199,3486,-146,25,-53
141872,1448,-1179,3493,-146,25,-54
141874,1447,-1173,3500,-146,23,-55
141876,1447,-1183,3494,-146,18,-53
141878,1450,-1195,3494,-146,16,-54
141880,1441,-1187,3492,-147,16,-55
141882,1435,-1180,3490,-147,18,-53
141884,1444,-1190,3488,-147,18,-52
141886,1444,-1206,3496,-148,19,-52
141888,1442,-1204,3489,-147,18,-52
141890,1444,-1191,3469,-147,18,-54
141892,1443,-1191,3461,-148,20,-53
141894,1444,-1199,3463,-147,21,-52
141896,1450,-1201,3471,-147,23,-54
141898,1449,-1186,3488,-148,26,-54
141900,1454,-1182,3490,-146,25,-53
141902,1453,-1192,3493,-147,26,-52
141904,1452,-1193,3496,-148,24,-54
141906,1451,-1187,3503,-147,22,-56
141908,1450,-1178,3499,-147,21,-54
141910,1449,-1190,3496,-148,18,-53
141912,1441,-1197,3490,-146,17,-53
141914,1444,-1181,3485,-147,20,-54
141916,1449,-1176,3484,-147,18,-53
141918,1452,-1187,3490,-150,20,-54
141920,1450,-1183,3489,-147,20,-54
141922,1450,-1188,3491,-145,20,-56
141924,1457,-1191,3482,-143,20,-55
141926,1460,-1197,3491,-141,22,-53
141928,1452,-1203,3485,-142,21,-51
141930,1448,-1208,3486,-143,22,-51
141932,1444,-1193,3477,-145,22,-53
141934,1440,-1195,3485,-144,23,-53
141936,1446,-1199,3490,-145,22,-52
141938,1441,-1201,3496,-147,23,-53
141940,1435,-1188,3503,-148,20,-54
141942,1432,-1188,3498,-151,15,-52
141944,1438,-1200,3498,-150,13,-50
141946,1445,-1196,3500,-150,15,-51
141948,1451,-1184,3496,-149,15,-52
141950,1455,-1188,3498,-149,17,-51
141952,1451,-1204,3488,-147,20,-50
141954,1450,-1198,3486,-147,21,-52
141956,1449,-1190,3489,-149,21,-52
141958,1444,-1187,3497,-149,23,-52
141960,1456,-1196,3498,-147,23,-53
141962,1457,-1206,3484,-145,23,-52
141964,1456,-1199,3477,-146,23,-52
141966,1454,-1191,3490,-149,23,-51
141968,1446,-1201,3486,-148,22,-49
141970,1450,-1198,3488,-147,20,-50
141972,1448,-1190,3481,-150,17,-53
141974,1453,-1186,3481,-151,17,-54
141976,1448,-1191,3478,-149,16,-53
141978,1438,-1198,3473,-148,15,-53
141980,1434,-1194,3476,-148,12,-54
141982,1437,-1188,3470,-148,7,-54
141984,1437,-1194,3464,-148,6,-55
141986,1442,-1205,3458,-146,9,-53
141988,1445,-1202,3456,-143,16,-54
141990,1455,-1192,3459,-140,26,-55
141992,1461,-1196,3465,-137,34,-56
141994,1462,-1193,3476,-136,43,-55
141996,1461,-1189,3491,-136,50,-54
141998,1454,-1178,3511,-137,51,-54
142000,1456,-1188,3536,-136,47,-52
142002,1453,-1193,3548,-139,38,-51
142004,1455,-1193,3546,-144,27,-50
142006,1452,-1200,3553,-150,15,-49
142008,1448,-1196,3549,-154,0,-50
142010,1453,-1207,3524,-156,-11,-50
142012,1451,-1205,3487,-157,-15,-50
142014,1443,-1209,3465,-157,-9,-52
142016,1448,-1210,3438,-155,1,-53
142018,1450,-1213,3423,-150,13,-50
142020,1448,-1213,3427,-146,29,-51
142022,1448,-1206,3457,-142,43,-53
142024,1450,-1203,3485,-137,55,-53
142026,1455,-1206,3506,-134,60,-52
142028,1460,-1213,3521,-132,60,-53
142030,1458,-1202,3539,-134,53,-56
142032,1461,-1194,3556,-137,44,-55
142034,1456,-1192,3576,-143,31,-52
142036,1446,-1187,3579,-150,11,-49
142038,1445,-1182,3561,-157,-7,-49
142040,1446,-1189,3533,-162,-24,-49
142042,1445,-1197,3504,-166,-36,-48
142044,1449,-1198,3467,-167,-39,-47
142046,1452,-1204,3447,-166,-35,-48
142048,1455,-1196,3416,-161,-21,-50
142050,1457,-1192,3404,-153,-2,-54
142052,1456,-1203,3407,-145,22,-54
142054,1443,-1196,3418,-138,43,-56
142056,1434,-1188,3436,-130,59,-57
142058,1437,-1179,3475,-128,67,-57
142060,1439,-1185,3518,-128,68,-55
142062,1431,-1189,3549,-133,59,-53
142064,1424,-1186,3570,-140,44,-54
142066,1423,-1176,3565,-149,23,-52
142068,1422,-1184,3558,-156,1,-49
142070,1427,-1192,3534,-162,-18,-51
142076,1445,-1183,3466,-167,-37,-53
142076,1458,-1187,3426,-165,-34,-52
142077,1458,-1187,3426,-165,-34,-52
142078,1449,-1190,3392,-160,-19,-53
142080,1458,-1195,3380,-150,3,-54
142082,1467,-1196,3382,-143,25,-54
142084,1456,-1198,3411,-135,50,-54
142086,1451,-1205,3439,-129,73,-53
142088,1455,-1200,3489,-125,84,-55
142090,1450,-1193,3529,-124,86,-58
142092,1440,-1186,3551,-126,77,-60
142094,1444,-1191,3577,-130,61,-59
142096,1438,-1193,3583,-138,41,-57
142098,1435,-1186,3581,-148,18,-55
142100,1441,-1186,3573,-156,-1,-51
142102,1439,-1197,3543,-162,-16,-47
142104,1443,-1206,3512,-163,-25,-48
142106,1450,-1202,3477,-162,-27,-51
142108,1455,-1211,3439,-159,-22,-52
142110,1456,-1218,3408,-155,-10,-51
142112,1465,-1216,3405,-148,9,-53
142114,1465,-1215,3414,-142,30,-55
142116,1462,-1205,3435,-134,49,-56
142118,1471,-1208,3474,-129,64,-55
142120,1462,-1206,3518,-128,72,-56
142122,1449,-1203,3553,-129,69,-57
142124,1444,-1194,3566,-134,59,-56
142126,1447,-1190,3570,-138,42,-53
142128,1440,-1191,3569,-147,19,-50
142130,1433,-1185,3554,-156,-2,-51
142132,1437,-1170,3524,-162,-21,-50
142188,1446,-1206,3546,-135,50,-55
142189,1446,-1206,3546,-135,50,-55
142189,1446,-1206,3546,-135,50,-55
142190,1446,-1206,3546,-135,50,-55
142190,1448,-1190,3557,-140,39,-55
142190,1448,-1190,3557,-140,39,-55
142191,1448,-1190,3557,-140,39,-55
142191,1448,-1190,3557,-140,39,-55
142192,1453,-1199,3550,-144,26,-54
142192,1453,-1199,3550,-144,26,-54
142193,1453,-1199,3550,-144,26,-54
142193,1453,-1199,3550,-144,26,-54
142194,1455,-1201,3547,-146,13,-52
142194,1455,-1201,3547,-146,13,-52
142195,1455,-1201,3547,-146,13,-52
142195,1455,-1201,3547,-146,13,-52
142196,1462,-1202,3526,-149,2,-51
142196,1462,-1202,3526,-149,2,-51
142197,1462,-1202,3526,-149,2,-51
142197,1462,-1202,3526,-149,2,-51
142198,1463,-1202,3503,-153,-6,-50
142198,1463,-1202,3503,-153,-6,-50
142199,1463,-1202,3503,-153,-6,-50
