t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw
133506,930,-4051,185,-148,19,-49
133508,937,-4051,172,-147,18,-50
133510,936,-4055,176,-148,19,-50
133512,936,-4064,189,-144,19,-51
133514,927,-4063,205,-144,21,-53
133516,928,-4057,186,-148,20,-55
133518,934,-4056,181,-146,20,-54
133520,931,-4056,183,-145,21,-53
133522,922,-4057,175,-148,20,-53
133524,921,-4051,180,-148,20,-53
133526,922,-4054,182,-145,19,-55
133528,917,-4057,184,-143,20,-55
133530,919,-4057,196,-145,19,-56
133532,925,-4051,185,-146,18,-56
133534,932,-4055,186,-146,19,-55
133536,933,-4059,189,-145,19,-54
133538,930,-4061,179,-148,19,-53
133540,930,-4052,175,-148,19,-52
133542,931,-4046,175,-150,20,-52
133544,933,-4056,185,-149,20,-51
133546,928,-4057,188,-148,22,-55
133548,932,-4053,193,-148,22,-58
133550,941,-4051,197,-148,21,-59
133552,938,-4050,198,-148,22,-58
133554,934,-4048,193,-150,20,-56
133556,931,-4039,180,-150,19,-55
133558,933,-4052,184,-149,20,-53
133560,927,-4060,173,-148,21,-52
133562,922,-4059,174,-149,20,-53
133564,920,-4052,170,-150,20,-53
133566,922,-4044,170,-150,20,-54
133568,924,-4048,171,-149,20,-57
133570,925,-4051,178,-148,19,-54
133572,923,-4056,177,-149,20,-52
133574,920,-4046,171,-148,20,-53
133576,920,-4053,174,-147,19,-53
133578,922,-4056,181,-147,19,-54
133580,924,-4056,163,-146,20,-55
133582,930,-4052,165,-145,21,-55
133584,937,-4051,171,-145,21,-53
133586,934,-4049,183,-145,21,-51
133588,931,-4051,186,-146,21,-51
133590,931,-4056,184,-149,22,-53
133592,927,-4055,183,-150,20,-52
133594,927,-4057,179,-147,19,-53
133596,915,-4062,177,-144,19,-55
133598,909,-4050,189,-143,20,-54
133600,916,-4046,187,-142,20,-52
133602,924,-4050,199,-143,19,-52
133604,934,-4065,200,-143,21,-52
133606,936,-4054,195,-146,21,-53
133608,929,-4050,193,-149,21,-53
133610,922,-4052,208,-148,21,-51
133612,915,-4050,201,-147,21,-51
133614,918,-4045,198,-148,22,-52
133616,925,-4036,192,-146,21,-54
133618,927,-4035,185,-146,20,-55
133620,927,-4046,184,-146,20,-54
133622,934,-4046,196,-145,21,-53
133624,931,-4049,202,-149,19,-54
133626,925,-4053,198,-153,19,-53
133628,925,-4057,205,-150,20,-54
133630,927,-4057,198,-150,21,-56
133632,931,-4048,193,-150,20,-58
133634,932,-4049,186,-150,22,-58
133636,934,-4050,196,-148,23,-57
133638,931,-4051,199,-147,23,-54
133640,931,-4048,193,-149,22,-55
133691,933,-4055,187,-148,21,-54
133691,937,-4052,190,-146,21,-52
133692,937,-4052,190,-146,21,-52
133692,937,-4052,190,-146,21,-52
133693,937,-4052,190,-146,21,-52
133693,936,-4058,187,-144,21,-51
133694,936,-4058,187,-144,21,-51
133694,936,-4058,187,-144,21,-51
133694,936,-4058,187,-144,21,-51
133695,930,-4058,190,-147,21,-50
133695,930,-4058,190,-147,21,-50
133696,930,-4058,190,-147,21,-50
133696,930,-4058,190,-147,21,-50
133697,929,-4066,194,-146,21,-52
133697,929,-4066,194,-146,21,-52
133698,929,-4066,194,-146,21,-52
133698,929,-4066,194,-146,21,-52
133699,929,-4066,194,-146,21,-52
133699,929,-4059,186,-144,21,-55
133700,929,-4059,186,-144,21,-55
133700,929,-4059,186,-144,21,-55
133701,929,-4059,186,-144,21,-55
133701,932,-4062,197,-144,21,-54
133702,932,-4062,197,-144,21,-54
133702,932,-4062,197,-144,21,-54
133703,932,-4062,197,-144,21,-54
133703,934,-4069,201,-144,22,-54
133704,934,-4069,201,-144,22,-54
133704,934,-4069,201,-144,22,-54
133705,934,-4069,201,-144,22,-54
133705,934,-4059,199,-145,21,-53
133706,934,-4059,199,-145,21,-53
133706,934,-4059,199,-145,21,-53
133708,933,-4054,191,-147,19,-52
133710,925,-4056,191,-148,19,-51
133712,924,-4057,191,-146,20,-50
133714,918,-4058,193,-147,21,-53
133716,916,-4048,194,-149,21,-56
133718,928,-4050,199,-150,20,-55
133720,932,-4057,195,-149,19,-54
133722,921,-4060,186,-149,18,-54
133724,923,-4056,192,-150,18,-55
133726,927,-4056,183,-152,19,-53
133728,929,-4064,183,-149,19,-51
133730,923,-4061,188,-146,21,-52
133732,929,-4054,176,-146,20,-53
133734,931,-4052,169,-147,18,-54
133736,932,-4062,185,-146,17,-53
133738,932,-4057,202,-147,20,-54
133740,936,-4050,191,-150,19,-56
133742,923,-4053,184,-153,17,-55
133744,922,-4058,187,-148,17,-54
133746,924,-4061,178,-145,19,-54
133748,928,-4055,165,-145,20,-55
133750,936,-4051,167,-145,20,-55
133752,941,-4050,178,-145,20,-54
133754,934,-4056,192,-144,20,-53
133756,930,-4051,200,-147,18,-51
133758,932,-4049,183,-151,18,-50
133760,936,-4049,177,-149,20,-50
133762,932,-4054,176,-146,23,-51
133764,932,-4053,189,-144,24,-52
133766,930,-4051,187,-146,23,-53
133768,937,-4053,182,-146,22,-53
133770,942,-4062,185,-143,22,-53
133772,942,-4055,194,-144,20,-53
133774,947,-4040,194,-150,19,-52
133776,940,-4056,189,-151,17,-53
133778,929,-4061,190,-146,18,-54
133780,916,-4061,205,-145,19,-54
133782,921,-4065,200,-146,21,-54
133784,925,-4059,191,-146,23,-55
133786,931,-4057,192,-147,21,-53
133788,935,-4059,188,-148,20,-53
133790,938,-4053,192,-148,20,-53
133792,930,-4057,182,-149,20,-51
133794,923,-4067,194,-147,18,-50
133796,929,-4070,199,-145,19,-50
133798,932,-4061,197,-147,20,-53
133800,939,-4052,190,-149,17,-54
133802,939,-4050,187,-147,19,-55
133804,933,-4057,181,-145,21,-54
133806,925,-4050,186,-145,20,-52
133808,924,-4043,189,-148,20,-52
133810,924,-4053,199,-150,20,-52
133812,928,-4062,199,-150,21,-54
133814,933,-4062,189,-152,22,-56
133816,930,-4051,186,-152,21,-54
133818,927,-4049,181,-150,20,-53
133820,925,-4050,195,-148,19,-53
133822,927,-4059,191,-148,19,-54
133824,927,-4055,186,-150,20,-54
133826,925,-4052,193,-151,21,-52
133828,931,-4048,192,-150,20,-52
133830,932,-4051,187,-151,20,-53
133832,933,-4051,183,-152,21,-53
133834,933,-4046,184,-153,22,-55
133836,939,-4047,181,-150,22,-54
133838,936,-4052,179,-149,20,-53
133840,931,-4048,184,-149,18,-51
133842,930,-4049,180,-148,18,-51
133844,929,-4055,175,-144,19,-50
133846,926,-4062,189,-144,21,-52
133848,927,-4053,196,-145,22,-55
133850,929,-4049,198,-146,20,-53
133852,931,-4047,176,-147,19,-52
133854,939,-4053,174,-144,19,-52
133856,936,-4048,181,-145,18,-52
133858,935,-4047,173,-148,19,-50
133860,930,-4050,176,-148,20,-50
133862,930,-4056,179,-143,21,-51
133864,934,-4055,181,-142,23,-53
133866,940,-4049,176,-144,22,-54
133868,933,-4046,179,-145,22,-54
133870,928,-4047,178,-145,23,-54
133872,920,-4052,174,-147,22,-54
133874,924,-4052,180,-147,21,-54
133876,926,-4056,182,-147,20,-53
133878,921,-4061,187,-146,20,-52
133880,923,-4066,171,-145,19,-52
133882,928,-4065,171,-144,19,-54
133884,934,-4067,187,-144,20,-54
133886,934,-4070,200,-146,20,-52
133888,932,-4064,205,-145,18,-52
133890,931,-4048,195,-146,20,-53
133892,931,-4049,186,-149,19,-53
133894,933,-4053,188,-148,21,-52
133896,928,-4061,192,-146,21,-52
133898,935,-4052,191,-145,21,-51
133900,941,-4046,189,-145,20,-53
133902,942,-4047,177,-145,20,-52
133904,938,-4056,189,-147,20,-50
133906,936,-4061,197,-149,20,-51
133908,942,-4055,183,-153,20,-52
133910,932,-4055,173,-153,20,-51
133912,923,-4060,184,-149,22,-51
133914,925,-4058,173,-149,23,-54
133916,925,-4046,176,-147,22,-56
133918,928,-4047,184,-145,21,-55
133920,933,-4050,183,-144,18,-53
133922,929,-4060,186,-145,18,-52
133924,929,-4054,186,-147,20,-52
133926,930,-4039,184,-149,20,-52
133928,934,-4044,184,-149,20,-52
133930,927,-4048,197,-151,19,-52
133932,923,-4046,194,-150,17,-53
133934,931,-4051,189,-148,19,-54
133936,944,-4060,190,-147,21,-55
133938,937,-4061,204,-147,21,-56
133940,933,-4057,201,-147,19,-54
133942,933,-4051,195,-147,18,-54
133944,928,-4056,190,-145,20,-52
133946,914,-4052,183,-145,21,-52
133948,918,-4055,186,-145,19,-52
133950,917,-4055,181,-143,19,-54
133952,921,-4047,192,-144,19,-53
133954,926,-4055,188,-146,21,-52
133956,933,-4060,184,-146,21,-52
133958,942,-4052,179,-147,21,-52
133960,933,-4048,183,-146,20,-53
133962,922,-4054,187,-146,21,-53
133964,916,-4047,185,-147,20,-54
133966,925,-4040,181,-148,17,-56
133968,925,-4039,185,-148,17,-54
133970,929,-4047,186,-147,17,-53
133972,932,-4054,188,-146,18,-55
133974,929,-4055,193,-147,20,-55
133976,928,-4062,182,-149,20,-54
133978,923,-4068,183,-149,20,-54
133980,921,-4068,179,-146,20,-55
133982,921,-4062,176,-147,20,-56
133984,935,-4054,182,-148,20,-56
133986,940,-4052,184,-148,19,-54
133988,937,-4051,177,-149,21,-53
133990,940,-4047,177,-151,18,-52
133992,934,-4051,161,-152,18,-54
133994,935,-4061,169,-150,21,-54
133996,936,-4063,183,-146,21,-55
133998,940,-4063,185,-146,20,-55
134000,941,-4046,183,-149,19,-54
134002,934,-4039,182,-150,20,-54
134004,928,-4042,178,-148,20,-54
134006,926,-4044,189,-149,20,-53
134008,923,-4040,193,-150,20,-51
134010,928,-4044,172,-150,20,-50
134012,928,-4057,172,-148,20,-50
134014,923,-4061,180,-146,19,-51
134016,932,-4057,189,-145,18,-53
134018,940,-4050,191,-145,18,-54
134020,937,-4048,195,-145,17,-53
134022,934,-4042,205,-144,17,-52
134024,934,-4043,194,-145,19,-52
134026,926,-4047,180,-146,19,-52
134028,921,-4065,192,-143,20,-52
134030,926,-4069,193,-143,19,-54
134032,934,-4059,174,-143,18,-56
134034,932,-4058,173,-143,20,-57
134036,926,-4056,184,-144,20,-57
134038,920,-4059,183,-144,19,-54
134040,915,-4060,186,-148,19,-51
134042,917,-4054,177,-150,18,-51
134044,923,-4056,172,-149,20,-53
134046,919,-4061,179,-146,20,-55
134048,919,-4057,185,-147,18,-56
134050,933,-4043,187,-144,18,-55
134052,940,-4044,188,-143,20,-53
134054,938,-4049,191,-144,19,-52
134056,930,-4053,201,-144,19,-52
134058,930,-4044,196,-147,19,-54
134060,930,-4043,197,-149,19,-53
134062,932,-4043,196,-146,21,-52
134064,936,-4050,193,-146,19,-53
134066,935,-4052,177,-147,18,-54
134068,935,-4053,179,-146,17,-54
134070,937,-4056,183,-145,17,-53
134072,938,-4056,195,-147,18,-53
134078,929,-4049,182,-151,20,-52
134078,929,-4049,182,-151,20,-52
134079,930,-4053,177,-152,20,-54
134080,930,-4053,177,-152,20,-54
134082,929,-4043,169,-149,20,-55
134084,923,-4045,167,-147,21,-55
134086,928,-4048,171,-148,19,-52
134088,928,-4051,185,-149,20,-50
134090,927,-4047,190,-152,21,-51
134092,929,-4051,180,-152,20,-52
134094,929,-4056,169,-150,19,-52
134096,921,-4061,168,-148,18,-53
134098,921,-4048,173,-149,19,-53
134100,932,-4040,172,-150,20,-53
134102,941,-4043,170,-148,20,-54
134104,940,-4057,187,-146,21,-54
134106,941,-4060,201,-145,20,-53
134108,933,-4056,191,-147,19,-53
134110,927,-4064,180,-146,20,-53
134112,924,-4066,179,-144,21,-52
134114,918,-4061,170,-145,19,-52
134116,923,-4050,166,-145,20,-53
134118,920,-4052,180,-144,21,-54
134120,925,-4050,186,-142,20,-54
134122,931,-4049,185,-142,18,-53
134124,933,-4043,182,-145,17,-52
134126,933,-4049,187,-147,18,-51
134128,929,-4055,190,-144,19,-54
134130,924,-4059,183,-144,21,-55
134132,919,-4064,191,-148,23,-57
134134,924,-4064,203,-146,21,-55
134136,936,-4057,194,-147,19,-54
134138,935,-4056,185,-146,20,-52
134140,932,-4053,190,-147,20,-52
134142,928,-4050,192,-148,18,-52
134144,929,-4060,188,-147,18,-51
134146,919,-4065,188,-144,21,-52
134148,924,-4066,186,-145,20,-51
134150,939,-4057,175,-145,20,-53
134152,944,-4054,177,-146,20,-53
134154,941,-4048,189,-146,20,-51
134156,938,-4048,191,-148,21,-53
134158,935,-4035,186,-151,19,-53
134160,931,-4041,176,-152,19,-53
134162,923,-4046,178,-148,20,-52
134164,918,-4043,177,-146,22,-53
134166,920,-4040,177,-145,23,-55
134168,924,-4041,185,-147,20,-54
134170,929,-4051,194,-150,18,-55
134172,928,-4058,200,-150,18,-57
134174,933,-4054,195,-151,19,-56
134176,938,-4049,187,-154,19,-53
134178,935,-4056,193,-153,19,-53
134180,932,-4065,193,-150,18,-55
134182,931,-4055,187,-150,19,-54
134184,927,-4043,186,-147,19,-53
134186,932,-4054,188,-147,19,-53
134188,932,-4059,195,-149,20,-52
134190,933,-4066,187,-147,19,-53
134192,941,-4067,202,-147,19,-53
134194,936,-4060,194,-148,18,-52
134196,926,-4053,181,-145,17,-53
134198,929,-4045,176,-146,18,-54
134200,929,-4044,188,-146,19,-55
134202,931,-4044,192,-144,19,-55
134204,935,-4050,193,-144,20,-53
134206,936,-4052,193,-144,19,-52
134208,936,-4048,193,-146,18,-51
134210,937,-4051,197,-148,19,-52
134212,930,-4054,195,-148,20,-52
134214,926,-4048,185,-148,21,-53
134216,929,-4044,181,-146,20,-54
134218,937,-4044,183,-146,20,-56
134220,933,-4052,177,-145,19,-55
134222,931,-4056,184,-146,18,-53
134224,922,-4063,186,-149,19,-52
134226,917,-4065,179,-152,19,-52
134228,921,-4071,173,-148,20,-53
134230,921,-4065,178,-147,21,-56
134232,924,-4057,181,-149,20,-58
134234,933,-4048,182,-150,20,-57
134236,936,-4049,179,-149,19,-56
134238,926,-4054,188,-150,19,-55
134240,921,-4052,181,-151,21,-55
134294,921,-4056,190,-152,20,-52
134294,917,-4060,187,-148,20,-50
134295,917,-4060,187,-148,20,-50
134295,917,-4060,187,-148,20,-50
134296,917,-4060,187,-148,20,-50
134296,917,-4063,196,-148,20,-52
134297,917,-4063,196,-148,20,-52
134297,917,-4063,196,-148,20,-52
134297,917,-4063,196,-148,20,-52
134298,917,-4063,196,-148,20,-52
134298,922,-4060,197,-148,19,-55
134299,922,-4060,197,-148,19,-55
134299,922,-4060,197,-148,19,-55
134300,922,-4060,197,-148,19,-55
134300,925,-4056,185,-146,20,-54
134301,925,-4056,185,-146,20,-54
134301,925,-4056,185,-146,20,-54
134302,925,-4056,185,-146,20,-54
134302,914,-4058,187,-146,19,-52
134303,914,-4058,187,-146,19,-52
134303,914,-4058,187,-146,19,-52
134304,914,-4058,187,-146,19,-52
134304,913,-4058,190,-145,18,-52
134305,913,-4058,190,-145,18,-52
134305,913,-4058,190,-145,18,-52
134306,913,-4058,190,-145,18,-52
134306,928,-4056,187,-145,19,-53
134307,928,-4056,187,-145,19,-53
134307,928,-4056,187,-145,19,-53
134308,928,-4056,187,-145,19,-53
134308,934,-4055,193,-147,20,-54
134309,934,-4055,193,-147,20,-54
134309,934,-4055,193,-147,20,-54
134309,934,-4055,193,-147,20,-54
134310,929,-4062,199,-148,22,-53
134312,929,-4062,199,-148,22,-53
134314,927,-4060,200,-148,22,-54
134316,931,-4058,206,-147,20,-56
134318,938,-4051,199,-148,18,-57
134320,946,-4056,184,-146,19,-56
134322,936,-4057,178,-146,19,-54
134324,927,-4051,187,-150,18,-53
134326,928,-4047,189,-152,16,-54
134328,923,-4056,185,-150,18,-52
134330,919,-4059,179,-147,20,-52
134332,925,-4057,176,-148,20,-55
134334,926,-4049,175,-147,21,-59
134336,923,-4048,186,-147,20,-57
134338,924,-4049,183,-147,19,-56
134340,920,-4051,180,-149,18,-55
134342,920,-4050,178,-152,18,-53
134344,923,-4061,180,-149,19,-53
134346,924,-4061,187,-144,20,-52
134348,929,-4051,184,-146,21,-52
134350,937,-4039,190,-147,21,-54
134352,940,-4041,176,-146,21,-53
134354,933,-4054,170,-146,20,-53
134356,930,-4055,181,-146,20,-55
134358,930,-4047,186,-148,18,-56
134360,931,-4052,178,-151,18,-54
134362,927,-4054,190,-150,21,-52
134364,928,-4058,193,-146,20,-53
134366,933,-4042,196,-146,21,-55
134368,927,-4040,190,-146,21,-55
134370,928,-4042,191,-145,21,-55
134372,929,-4046,195,-146,21,-53
134374,931,-4054,194,-147,22,-54
134376,929,-4056,190,-150,23,-53
134378,932,-4063,174,-149,22,-51
134380,927,-4060,187,-146,21,-52
134382,924,-4058,185,-145,21,-52
134384,924,-4046,191,-145,22,-55
134386,926,-4036,183,-145,22,-54
134388,922,-4045,184,-144,20,-52
134390,910,-4049,191,-148,18,-52
134392,906,-4052,196,-149,20,-52
134394,909,-4054,179,-150,19,-51
134396,917,-4056,180,-147,20,-50
134398,922,-4060,194,-146,19,-50
134400,927,-4061,198,-148,20,-52
134402,936,-4053,198,-148,21,-54
134404,937,-4056,193,-148,21,-56
134406,928,-4056,202,-151,21,-55
134408,926,-4048,197,-152,20,-53
134410,921,-4045,172,-153,20,-52
134412,928,-4054,173,-151,21,-51
134414,936,-4065,181,-151,21,-53
134416,931,-4054,186,-150,22,-55
134418,930,-4042,185,-146,23,-55
134420,929,-4049,186,-147,23,-55
134422,926,-4055,192,-148,21,-55
134424,929,-4057,193,-149,23,-54
134426,926,-4061,185,-150,21,-54
134428,921,-4061,181,-149,21,-53
134430,922,-4060,183,-147,22,-54
134432,921,-4060,184,-147,20,-56
134434,923,-4048,199,-146,18,-56
134436,930,-4050,204,-145,17,-55
134438,930,-4057,193,-145,18,-55
134440,928,-4054,194,-147,18,-56
134442,927,-4050,198,-146,18,-55
134444,927,-4053,197,-147,21,-55
134446,921,-4066,200,-146,23,-55
134448,928,-4065,197,-145,22,-55
134450,936,-4051,189,-147,21,-57
134452,937,-4045,175,-146,19,-57
134454,936,-4050,174,-145,18,-55
134456,935,-4060,180,-144,19,-54
134458,934,-4054,176,-143,19,-53
134460,931,-4058,181,-145,21,-52
134462,927,-4066,184,-146,23,-52
134464,918,-4073,188,-147,25,-53
134466,921,-4065,179,-147,23,-54
134468,928,-4061,179,-148,20,-54
134470,929,-4055,184,-146,19,-53
134472,936,-4058,182,-145,19,-54
134474,939,-4059,178,-146,20,-54
134476,934,-4065,180,-148,20,-54
134478,934,-4065,189,-147,18,-54
134480,940,-4066,184,-145,19,-54
134482,942,-4059,177,-146,20,-56
134484,943,-4055,178,-149,20,-56
134486,934,-4057,192,-148,18,-54
134488,934,-4057,192,-148,18,-54
134490,932,-4053,186,-149,15,-53
134492,930,-4061,183,-152,16,-54
134494,929,-4066,190,-152,17,-53
134496,923,-4068,192,-149,20,-53
134498,932,-4060,184,-149,19,-54
134500,935,-4054,188,-149,18,-52
134502,942,-4055,200,-150,19,-53
134504,941,-4054,207,-151,18,-54
134506,940,-4054,203,-151,18,-52
134508,936,-4055,195,-152,17,-52
134510,927,-4062,191,-149,18,-51
134512,928,-4060,185,-148,18,-52
134514,929,-4054,179,-149,19,-54
134516,938,-4036,191,-148,19,-54
134518,944,-4039,182,-147,19,-55
134520,940,-4046,173,-148,19,-54
134522,936,-4052,180,-150,20,-54
134524,930,-4046,182,-151,18,-53
134526,919,-4049,186,-149,17,-54
134528,916,-4062,188,-146,19,-52
134530,924,-4062,186,-144,19,-52
134532,931,-4059,179,-144,20,-55
134534,929,-4056,168,-145,22,-54
134536,927,-4051,182,-145,20,-52
134538,930,-4053,184,-145,19,-53
134540,932,-4049,192,-148,17,-53
134542,935,-4052,183,-149,19,-53
134544,930,-4060,191,-146,20,-53
134546,928,-4060,197,-144,20,-51
134548,932,-4052,209,-144,19,-52
134550,938,-4046,195,-145,20,-54
134552,941,-4049,199,-144,19,-54
134554,933,-4058,206,-146,18,-53
134556,931,-4053,198,-149,19,-52
134558,930,-4057,197,-150,19,-53
134560,930,-4057,193,-149,21,-53
134562,942,-4069,191,-147,23,-53
134564,937,-4066,185,-146,21,-52
134566,935,-4064,182,-147,19,-54
134568,932,-4066,175,-146,18,-55
134570,925,-4068,187,-145,18,-55
134572,923,-4057,200,-148,19,-53
134574,916,-4044,196,-150,20,-53
134576,915,-4042,190,-150,20,-53
134578,916,-4048,184,-149,21,-52
134580,920,-4046,186,-150,19,-52
134582,927,-4042,183,-149,18,-55
134584,931,-4044,180,-147,20,-56
134586,941,-4055,180,-146,20,-56
134588,927,-4053,189,-149,19,-55
134590,922,-4057,176,-150,19,-55
134592,931,-4059,182,-151,21,-54
134594,930,-4071,188,-150,20,-52
134596,930,-4071,184,-148,19,-52
134598,933,-4059,180,-149,20,-54
134600,940,-4053,174,-149,21,-55
134602,936,-4057,187,-146,20,-54
134604,927,-4064,197,-144,21,-54
134606,923,-4058,201,-145,20,-54
134608,914,-4058,194,-149,20,-54
134610,920,-4067,189,-149,20,-53
134612,922,-4070,193,-148,21,-54
134614,922,-4061,187,-145,21,-57
134616,930,-4053,184,-144,20,-56
134618,941,-4051,186,-143,20,-54
134620,940,-4054,186,-143,20,-53
134622,933,-4061,176,-145,21,-53
134624,924,-4052,175,-147,20,-52
134626,920,-4053,185,-146,22,-52
134628,920,-4060,191,-145,23,-52
134630,916,-4055,192,-147,23,-53
134632,916,-4051,189,-146,20,-54
134634,934,-4051,177,-143,19,-54
134636,933,-4063,185,-144,22,-54
134638,934,-4060,183,-145,22,-54
134640,939,-4053,172,-147,19,-53
134694,925,-4055,183,-145,20,-52
134694,925,-4055,183,-145,20,-52
134695,925,-4055,183,-145,20,-52
134695,925,-4055,183,-145,20,-52
134696,919,-4064,179,-145,21,-54
134696,919,-4064,179,-145,21,-54
134697,919,-4064,179,-145,21,-54
134697,919,-4064,179,-145,21,-54
134698,913,-4064,173,-145,21,-54
134698,913,-4064,173,-145,21,-54
134699,913,-4064,173,-145,21,-54
134699,913,-4064,173,-145,21,-54
134700,920,-4053,178,-147,19,-55
134700,920,-4053,178,-147,19,-55
134700,920,-4053,178,-147,19,-55
134701,920,-4053,178,-147,19,-55
134701,920,-4054,175,-150,20,-55
134702,920,-4054,175,-150,20,-55
134702,920,-4054,175,-150,20,-55
134703,920,-4054,175,-150,20,-55
134703,917,-4060,177,-150,21,-56
134704,917,-4060,177,-150,21,-56
134704,917,-4060,177,-150,21,-56
134705,917,-4060,177,-150,21,-56
134705,917,-4060,177,-150,21,-56
134706,919,-4061,178,-149,21,-57
134706,919,-4061,178,-149,21,-57
134707,919,-4061,178,-149,21,-57
134707,919,-4061,178,-149,21,-57
134708,923,-4057,181,-149,21,-56
134708,923,-4057,181,-149,21,-56
134709,923,-4057,181,-149,21,-56
134709,923,-4057,181,-149,21,-56
134710,927,-4058,192,-149,22,-54
134710,927,-4058,192,-149,22,-54
134712,918,-4067,198,-145,21,-53
134714,916,-4059,196,-141,18,-53
134716,924,-4054,187,-142,17,-54
134718,931,-4054,180,-143,18,-55
134720,940,-4065,174,-144,18,-53
134722,936,-4060,175,-146,20,-53
134724,931,-4052,174,-148,21,-53
134726,929,-4057,184,-146,19,-54
134728,935,-4060,183,-144,19,-54
134730,938,-4053,193,-142,19,-54
134732,941,-4050,191,-141,19,-54
134734,942,-4049,185,-141,17,-56
134736,936,-4058,199,-143,18,-55
134738,932,-4057,199,-147,19,-54
134740,924,-4048,196,-150,19,-52
134742,921,-4053,195,-151,19,-53
134744,920,-4055,197,-149,18,-52
134746,921,-4051,197,-146,17,-53
134748,923,-4049,190,-146,17,-55
134750,925,-4051,188,-147,19,-55
134752,932,-4058,181,-147,20,-54
134754,936,-4056,182,-148,19,-52
134756,939,-4052,183,-150,20,-53
134758,934,-4054,187,-153,22,-52
134760,931,-4055,186,-150,22,-51
134762,932,-4052,181,-148,21,-51
134764,934,-4046,182,-150,20,-53
134766,931,-4044,179,-149,19,-55
134768,931,-4050,177,-148,21,-55
134770,935,-4054,185,-145,21,-54
134772,934,-4057,189,-148,20,-54
134774,929,-4053,184,-152,20,-53
134776,933,-4057,180,-150,21,-52
134778,935,-4054,165,-149,20,-52
134780,929,-4054,175,-150,20,-53
134782,927,-4048,173,-148,22,-55
134784,934,-4050,175,-146,21,-55
134786,947,-4056,181,-145,19,-54
134788,946,-4056,179,-145,19,-52
134790,937,-4055,167,-145,20,-51
134792,932,-4053,178,-147,19,-52
134794,933,-4055,186,-147,19,-50
134796,938,-4063,185,-148,21,-50
134798,932,-4053,181,-148,20,-52
134800,931,-4055,186,-148,20,-54
134802,937,-4055,176,-145,20,-53
134804,936,-4066,172,-143,20,-53
134806,931,-4056,183,-144,22,-53
134808,933,-4048,191,-146,19,-54
134810,933,-4059,182,-147,17,-54
134812,921,-4063,186,-145,21,-53
134814,921,-4065,183,-147,20,-54
134816,929,-4061,184,-147,21,-55
134818,936,-4055,177,-147,21,-55
134820,932,-4060,185,-145,21,-54
134822,925,-4066,190,-147,22,-53
134824,926,-4063,179,-149,21,-52
134826,929,-4065,174,-148,19,-51
134828,929,-4067,184,-147,20,-51
134830,923,-4063,188,-147,19,-55
134832,926,-4054,179,-148,21,-55
134834,932,-4048,166,-148,20,-56
134836,924,-4051,160,-149,20,-55
134838,921,-4046,169,-149,20,-54
134840,925,-4039,177,-150,20,-53
134842,923,-4038,182,-151,19,-53
134844,924,-4045,179,-148,18,-51
134846,926,-4054,183,-149,20,-52
134848,925,-4049,191,-149,20,-55
134850,925,-4034,193,-148,20,-54
134852,926,-4043,190,-148,21,-55
134854,927,-4049,180,-148,21,-55
134856,926,-4053,178,-148,20,-55
134858,923,-4051,176,-149,18,-54
134860,915,-4050,182,-149,19,-53
134862,909,-4055,200,-148,21,-53
134864,919,-4055,205,-148,22,-55
134866,930,-4050,198,-148,22,-56
134868,935,-4049,191,-148,21,-57
134870,940,-4048,192,-146,21,-57
134872,937,-4044,198,-146,21,-55
134874,939,-4039,197,-148,22,-54
134876,934,-4046,186,-148,21,-53
134878,930,-4051,194,-146,21,-53
134880,925,-4052,199,-145,20,-52
134882,921,-4052,194,-145,21,-53
134884,918,-4052,190,-144,20,-53
134886,922,-4065,188,-146,20,-53
134888,921,-4060,191,-146,20,-53
134890,917,-4051,190,-146,20,-52
134892,920,-4049,185,-151,18,-52
134894,923,-4054,191,-150,19,-50
134896,926,-4058,185,-146,19,-50
134898,928,-4051,179,-145,19,-50
134900,920,-4046,177,-146,20,-53
134902,915,-4051,173,-144,20,-53
134904,920,-4057,181,-144,20,-52
134906,919,-4056,173,-146,21,-52
134908,920,-4052,172,-151,20,-53
134910,916,-4058,178,-153,20,-53
134912,914,-4063,178,-150,20,-54
134914,919,-4060,181,-151,19,-55
134916,927,-4051,177,-148,20,-54
134918,935,-4041,177,-148,20,-55
134920,925,-4044,184,-148,20,-55
134922,929,-4049,191,-147,20,-53
134924,936,-4056,188,-149,19,-53
134926,936,-4054,172,-152,19,-53
134928,932,-4059,170,-152,20,-53
134930,923,-4064,176,-150,20,-54
134932,923,-4054,178,-150,20,-55
134934,930,-4051,175,-148,20,-56
134936,929,-4053,176,-148,21,-55
134938,930,-4055,178,-147,23,-53
134940,931,-4055,189,-147,23,-53
134942,936,-4055,183,-150,23,-52
134944,931,-4052,184,-149,22,-52
134946,936,-4051,184,-147,19,-50
134948,933,-4046,179,-149,20,-51
134950,931,-4044,182,-150,19,-53
134952,940,-4043,185,-149,18,-52
134954,941,-4048,183,-147,20,-51
134956,939,-4051,175,-147,19,-51
134958,930,-4051,172,-148,19,-50
134960,922,-4061,167,-147,18,-49
134962,923,-4062,169,-144,17,-50
134964,927,-4065,168,-145,17,-52
134966,939,-4051,170,-146,18,-55
134968,939,-4047,182,-147,19,-53
134970,939,-4048,185,-147,18,-51
134972,939,-4061,184,-146,20,-50
